Key,Name,pos1_value,pos2_value,pos3_value,pos4_value,pos5_value
38,gyrocopter,0.19148936170212766,0.031914893617021274,0.010638297872340425,0.2765957446808511,0.48936170212765956
39,hoodwink,0.0,0.010810810810810811,0.06486486486486487,0.7621621621621621,0.16216216216216217
40,huskar,0.05116279069767442,0.8604651162790697,0.06744186046511629,0.0069767441860465115,0.013953488372093023
41,invoker,0.00468384074941452,0.8992974238875878,0.0117096018735363,0.0702576112412178,0.01405152224824356
42,io,0.05922551252847381,0.1548974943052392,0.02733485193621868,0.2164009111617312,0.5421412300683371
43,jakiro,0.0,0.009933774834437087,0.04966887417218543,0.18211920529801323,0.7582781456953642
44,juggernaut,0.9913957934990439,0.0009560229445506692,0.0009560229445506692,0.0009560229445506692,0.0057361376673040155
45,keeper-of-the-light,0.0,0.05576679340937896,0.020278833967046894,0.7237008871989861,0.2002534854245881
46,kunkka,0.05303030303030303,0.6287878787878788,0.2196969696969697,0.06818181818181818,0.030303030303030304
47,legion-commander,0.07913247362250879,0.07327080890973037,0.8364595545134819,0.005275498241500586,0.005861664712778429
48,leshrac,0.025157232704402517,0.8679245283018868,0.08176100628930817,0.025157232704402517,0.0
49,lich,0.0008237232289950577,0.0016474464579901153,0.0008237232289950577,0.03212520593080725,0.9645799011532126
50,lifestealer,0.9036144578313253,0.0,0.012048192771084338,0.03614457831325301,0.04819277108433735
51,lina,0.02,0.62,0.02,0.28,0.06
52,lion,0.0,0.0,0.0,0.40825688073394495,0.591743119266055
53,lone-druid,0.24878048780487805,0.5756097560975609,0.15609756097560976,0.00975609756097561,0.00975609756097561
54,luna,0.8559322033898306,0.025423728813559324,0.025423728813559324,0.07627118644067797,0.01694915254237288
55,lycan,0.22404371584699453,0.23497267759562843,0.4918032786885246,0.0273224043715847,0.02185792349726776
56,magnus,0.3169761273209549,0.14356763925729443,0.514920424403183,0.009615384615384616,0.014920424403183023
57,marci,0.15085536547433903,0.1594090202177294,0.4712286158631415,0.13141524105754276,0.08709175738724728
58,mars,0.010899182561307902,0.07629427792915532,0.8555858310626703,0.035422343324250684,0.021798365122615803
59,medusa,0.8596594245449207,0.015854374633000587,0.08455666470933647,0.010569583088667059,0.029359953024075163
60,meepo,0.2571428571428571,0.6571428571428571,0.07755102040816327,0.0,0.00816326530612245
61,mirana,0.023809523809523808,0.07456140350877193,0.10087719298245613,0.5401002506265664,0.2606516290726817
62,monkey-king,0.5974222896133434,0.18877937831690675,0.05913570887035633,0.12130401819560273,0.03335860500379075
63,morphling,0.8902284263959391,0.10215736040609137,0.0031725888324873096,0.0012690355329949238,0.0031725888324873096
64,muerta,0.7788944723618091,0.07788944723618091,0.07537688442211055,0.02512562814070352,0.04271356783919598
65,naga-siren,0.9673278879813302,0.009334889148191364,0.011668611435239206,0.003500583430571762,0.008168028004667444
66,natures-prophet,0.2564102564102564,0.07692307692307693,0.15384615384615385,0.16666666666666666,0.34615384615384615
67,necrophos,0.04,0.5236363636363637,0.4254545454545455,0.0,0.01090909090909091
68,night-stalker,0.04938271604938271,0.024691358024691357,0.8765432098765432,0.037037037037037035,0.012345679012345678
69,nyx-assassin,0.004296455424274973,0.06229860365198711,0.10204081632653061,0.6906552094522019,0.14070891514500536
70,ogre-magi,0.007462686567164179,0.018656716417910446,0.5335820895522388,0.0708955223880597,0.3694029850746269
71,omniknight,0.047151277013752456,0.3045186640471513,0.4400785854616896,0.047151277013752456,0.16110019646365423
72,oracle,0.0008045052292839903,0.009654062751407884,0.002413515687851971,0.1166532582461786,0.8704746580852776
73,outworld-destroyer,0.019801980198019802,0.9257425742574258,0.04455445544554455,0.0049504950495049506,0.0049504950495049506
74,pangolier,0.0073818897637795275,0.8100393700787402,0.16633858267716536,0.010826771653543307,0.0054133858267716535
75,phantom-assassin,0.958904109589041,0.0,0.02054794520547945,0.0,0.02054794520547945
76,phantom-lancer,0.982373678025852,0.0035252643948296123,0.007050528789659225,0.0011750881316098707,0.005875440658049354
77,phoenix,0.0,0.021235521235521235,0.08301158301158301,0.38223938223938225,0.5135135135135135
78,primal-beast,0.0,0.25,0.564935064935065,0.14935064935064934,0.03571428571428571
79,puck,0.0,0.9803030303030303,0.012121212121212121,0.006060606060606061,0.0015151515151515152
80,pudge,0.04946043165467626,0.040467625899280574,0.11241007194244604,0.49550359712230213,0.302158273381295
81,pugna,0.0005512679162072767,0.034178610804851156,0.019845644983461964,0.38257993384785005,0.5628445424476296
82,queen-of-pain,0.005432098765432099,0.9422222222222222,0.021728395061728394,0.018765432098765432,0.011851851851851851
83,razor,0.2857142857142857,0.05714285714285714,0.5428571428571428,0.05714285714285714,0.05714285714285714
84,riki,0.5056947608200456,0.2460136674259681,0.1480637813211845,0.07972665148063782,0.02050113895216401
85,rubick,0.000474158368895211,0.025130393551446185,0.010431484115694643,0.7524893314366998,0.21147463252726412
86,sand-king,0.0,0.09166666666666666,0.8083333333333333,0.08333333333333333,0.016666666666666666
87,shadow-demon,0.0,0.009708737864077669,0.009708737864077669,0.4393203883495146,0.5412621359223301
88,shadow-fiend,0.40445859872611467,0.5605095541401274,0.014331210191082803,0.011146496815286623,0.009554140127388535
89,shadow-shaman,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.42857142857142855,0.5285714285714286
90,silencer,0.0014184397163120568,0.014184397163120567,0.014184397163120567,0.15602836879432624,0.8141843971631205
91,skywrath-mage,0.0,0.011009174311926606,0.004281345565749235,0.7859327217125383,0.19877675840978593
92,slardar,0.09090909090909091,0.030303030303030304,0.803030303030303,0.07575757575757576,0.0
93,slark,0.9313099041533547,0.012247071352502662,0.0154419595314164,0.024494142705005325,0.01650692225772098
94,snapfire,0.012244897959183673,0.1727891156462585,0.2612244897959184,0.3333333333333333,0.22040816326530613
95,sniper,0.28651685393258425,0.6460674157303371,0.016853932584269662,0.02247191011235955,0.028089887640449437
96,spectre,0.9743589743589743,0.01282051282051282,0.01282051282051282,0.0,0.0
97,spirit-breaker,0.0027962250961202375,0.05976931142957008,0.2869626004893394,0.44879412792729817,0.20167773505767214
98,storm-spirit,0.0032722513089005235,0.993455497382199,0.0013089005235602095,0.0013089005235602095,0.0006544502617801048
99,sven,0.9525862068965517,0.0,0.008620689655172414,0.010775862068965518,0.028017241379310345
100,techies,0.00031887755102040814,0.004145408163265306,0.011798469387755101,0.5915178571428571,0.39221938775510207
101,templar-assassin,0.5058626465661642,0.48408710217755446,0.0,0.006700167504187605,0.0033500837520938024
102,terrorblade,0.9775609756097561,0.0,0.005853658536585366,0.005853658536585366,0.010731707317073172
103,tidehunter,0.0037735849056603774,0.01509433962264151,0.9471698113207547,0.011320754716981131,0.022641509433962263
104,timbersaw,0.015064562410329985,0.3436154949784792,0.6276901004304161,0.007173601147776184,0.006456241032998565
105,tinker,0.008680555555555556,0.9409722222222222,0.008680555555555556,0.022569444444444444,0.019097222222222224
106,tiny,0.02912621359223301,0.5533980582524272,0.038834951456310676,0.3300970873786408,0.04854368932038835
107,treant-protector,0.0,0.03205128205128205,0.07051282051282051,0.16666666666666666,0.7307692307692307
108,troll-warlord,0.879746835443038,0.03164556962025317,0.06962025316455696,0.006329113924050633,0.012658227848101266
109,tusk,0.007957559681697613,0.09814323607427056,0.08488063660477453,0.5782493368700266,0.23076923076923078
110,underlord,0.0,0.0136986301369863,0.952054794520548,0.01141552511415525,0.0228310502283105
111,undying,0.0023790642347343376,0.0,0.07295796986518636,0.10467882632831087,0.8199841395717684
112,ursa,0.948559670781893,0.01440329218106996,0.0205761316872428,0.006172839506172839,0.0102880658436214
113,vengeful-spirit,0.028169014084507043,0.053208137715179966,0.16901408450704225,0.3474178403755869,0.40219092331768386
114,venomancer,0.0018214936247723133,0.007741347905282332,0.14754098360655737,0.15801457194899818,0.6848816029143898
115,viper,0.017857142857142856,0.4226190476190476,0.4880952380952381,0.02976190476190476,0.041666666666666664
116,visage,0.01443001443001443,0.10822510822510822,0.8023088023088023,0.03896103896103896,0.03607503607503607
117,void-spirit,0.15691823899371068,0.739937106918239,0.08930817610062892,0.008176100628930818,0.005660377358490566
118,warlock,0.0,0.0,0.0,0.048,0.952
119,weaver,0.46179401993355484,0.029900332225913623,0.18272425249169436,0.19601328903654486,0.12956810631229235
120,windranger,0.3211864406779661,0.23898305084745763,0.286864406779661,0.1038135593220339,0.04915254237288136
121,winter-wyvern,0.04666272888363851,0.2539870053160071,0.4943886591848789,0.09627879503839339,0.10868281157708211
122,witch-doctor,0.0038314176245210726,0.0038314176245210726,0.1685823754789272,0.07279693486590039,0.7509578544061303
123,wraith-king,0.8172043010752689,0.010752688172043012,0.08602150537634409,0.03225806451612903,0.053763440860215055
124,zeus,0.015789473684210527,0.6842105263157895,0.04736842105263158,0.16842105263157894,0.08421052631578947
