Key,Name,pos1_value,pos2_value,pos3_value,pos4_value,pos5_value
39,hoodwink,0.0049261083743842365,0.024630541871921183,0.034482758620689655,0.729064039408867,0.20689655172413793
40,huskar,0.08196721311475409,0.8313817330210773,0.06088992974238876,0.01639344262295082,0.00936768149882904
41,invoker,0.0,0.9159663865546218,0.0021008403361344537,0.0546218487394958,0.0273109243697479
42,io,0.023060796645702306,0.14465408805031446,0.029350104821802937,0.2389937106918239,0.5639412997903563
43,jakiro,0.002793296089385475,0.002793296089385475,0.025139664804469275,0.1005586592178771,0.8687150837988827
44,juggernaut,0.9846984698469847,0.0,0.0063006300630063005,0.0036003600360036,0.0054005400540054005
45,keeper-of-the-light,0.0027598896044158236,0.04783808647654094,0.025758969641214352,0.7102115915363385,0.21343146274149033
46,kunkka,0.01875,0.73125,0.15625,0.0375,0.05625
47,legion-commander,0.0730050933786078,0.06564799094510469,0.8539898132427843,0.0050933786078098476,0.0022637238256932655
48,leshrac,0.021739130434782608,0.8913043478260869,0.06086956521739131,0.017391304347826087,0.008695652173913044
49,lich,0.0009216589861751152,0.0018433179723502304,0.0,0.034101382488479264,0.9631336405529954
50,lifestealer,0.958904109589041,0.0,0.02054794520547945,0.0,0.02054794520547945
51,lina,0.0,0.6862745098039216,0.0196078431372549,0.2549019607843137,0.0392156862745098
52,lion,0.0036496350364963502,0.0072992700729927005,0.0,0.4854014598540146,0.5036496350364964
53,lone-druid,0.22310756972111553,0.5976095617529881,0.16733067729083664,0.00796812749003984,0.00398406374501992
54,luna,0.8540145985401459,0.014598540145985401,0.021897810218978103,0.072992700729927,0.0364963503649635
55,lycan,0.23417721518987342,0.37341772151898733,0.3670886075949367,0.012658227848101266,0.012658227848101266
56,magnus,0.3584528176058686,0.15738579526508836,0.4551517172390797,0.013337779259753251,0.01567189063021007
57,marci,0.09595375722543352,0.1699421965317919,0.45664739884393063,0.15491329479768787,0.12254335260115606
58,mars,0.006968641114982578,0.06968641114982578,0.8745644599303136,0.0313588850174216,0.017421602787456445
59,medusa,0.8324324324324325,0.022222222222222223,0.06606606606606606,0.025825825825825825,0.05345345345345345
60,meepo,0.33175355450236965,0.6113744075829384,0.023696682464454975,0.018957345971563982,0.014218009478672985
61,mirana,0.02419882275997384,0.07521255722694571,0.07848266841072596,0.5650752125572269,0.2570307390451275
62,monkey-king,0.594928032899246,0.1514736120630569,0.07128169979437972,0.1405071967100754,0.041809458533241944
63,morphling,0.9173652694610779,0.07065868263473053,0.003592814371257485,0.003592814371257485,0.004790419161676647
64,muerta,0.7885375494071146,0.07312252964426877,0.06126482213438735,0.02766798418972332,0.04940711462450593
65,naga-siren,0.9568181818181818,0.006818181818181818,0.020454545454545454,0.00909090909090909,0.006818181818181818
66,natures-prophet,0.19642857142857142,0.07142857142857142,0.20535714285714285,0.2767857142857143,0.25
67,necrophos,0.029411764705882353,0.5477941176470589,0.4117647058823529,0.007352941176470588,0.003676470588235294
68,night-stalker,0.05747126436781609,0.034482758620689655,0.8390804597701149,0.04597701149425287,0.022988505747126436
69,nyx-assassin,0.0041797283176593526,0.05329153605015674,0.09822361546499478,0.690700104493208,0.1536050156739812
70,ogre-magi,0.0024330900243309003,0.014598540145985401,0.5498783454987834,0.08759124087591241,0.34549878345498786
71,omniknight,0.036337209302325583,0.29941860465116277,0.45348837209302323,0.0377906976744186,0.17296511627906977
72,oracle,0.0009000900090009,0.0063006300630063005,0.0072007200720072,0.07920792079207921,0.9063906390639064
73,outworld-destroyer,0.0,0.9308510638297872,0.06382978723404255,0.005319148936170213,0.0
74,pangolier,0.008853910477127398,0.7983275946876537,0.17609444171175603,0.013280865715691098,0.003443187407771766
75,phantom-assassin,0.9576719576719577,0.0,0.005291005291005291,0.021164021164021163,0.015873015873015872
76,phantom-lancer,0.988984088127295,0.0024479804161566705,0.0024479804161566705,0.0012239902080783353,0.004895960832313341
77,phoenix,0.0,0.013856812933025405,0.09699769053117784,0.3579676674364896,0.5311778290993071
78,primal-beast,0.0,0.3649425287356322,0.4827586206896552,0.1206896551724138,0.031609195402298854
79,puck,0.0015455950540958269,0.9891808346213292,0.0061823802163833074,0.0015455950540958269,0.0015455950540958269
80,pudge,0.029548989113530325,0.041990668740279936,0.13763608087091758,0.5015552099533437,0.2892690513219285
81,pugna,0.0006397952655150352,0.05886116442738324,0.036468330134357005,0.3378119001919386,0.5662188099808061
82,queen-of-pain,0.002785515320334262,0.9476323119777159,0.020612813370473538,0.013370473537604457,0.015598885793871866
83,razor,0.4262295081967213,0.06557377049180328,0.47540983606557374,0.03278688524590164,0.0
84,riki,0.5104166666666666,0.22569444444444445,0.17881944444444445,0.050347222222222224,0.034722222222222224
85,rubick,0.0009090909090909091,0.025,0.008636363636363636,0.7436363636363637,0.22181818181818183
86,sand-king,0.0,0.06896551724137931,0.8448275862068966,0.06896551724137931,0.017241379310344827
87,shadow-demon,0.0,0.0045871559633027525,0.013761467889908258,0.5779816513761468,0.4036697247706422
88,shadow-fiend,0.44773790951638065,0.5257410296411856,0.0093603744149766,0.0109204368174727,0.0062402496099844
89,shadow-shaman,0.012345679012345678,0.0,0.0,0.41975308641975306,0.5679012345679012
90,silencer,0.002890173410404624,0.01300578034682081,0.017341040462427744,0.203757225433526,0.7630057803468208
91,skywrath-mage,0.0005720823798627002,0.011441647597254004,0.004576659038901602,0.7654462242562929,0.21796338672768878
92,slardar,0.04938271604938271,0.012345679012345678,0.9135802469135802,0.012345679012345678,0.012345679012345678
93,slark,0.9605194805194806,0.01090909090909091,0.00935064935064935,0.005714285714285714,0.013506493506493506
94,snapfire,0.023809523809523808,0.141156462585034,0.2534013605442177,0.3656462585034014,0.21598639455782312
95,sniper,0.3333333333333333,0.6111111111111112,0.016666666666666666,0.022222222222222223,0.016666666666666666
96,spectre,0.98989898989899,0.0,0.0,0.0,0.010101010101010102
97,spirit-breaker,0.0016874789065136687,0.060074249071886604,0.27505906176172795,0.47181910226122176,0.19136010799865003
98,storm-spirit,0.0027491408934707906,0.9883161512027492,0.003436426116838488,0.0013745704467353953,0.004123711340206186
99,sven,0.9669565217391304,0.0,0.010434782608695653,0.0034782608695652175,0.019130434782608695
100,techies,0.002330226364846871,0.011318242343541944,0.006990679094540613,0.6135153129161118,0.3658455392809587
101,templar-assassin,0.553030303030303,0.4412878787878788,0.001893939393939394,0.0,0.003787878787878788
102,terrorblade,0.9778420038535646,0.0,0.00674373795761079,0.007707129094412331,0.007707129094412331
103,tidehunter,0.0,0.0049504950495049506,0.9405940594059405,0.009900990099009901,0.04455445544554455
104,timbersaw,0.019508057675996608,0.3112807463952502,0.6564885496183206,0.005937234944868533,0.006785411365564037
105,tinker,0.010355029585798817,0.9260355029585798,0.011834319526627219,0.03994082840236687,0.011834319526627219
106,tiny,0.019662921348314606,0.547752808988764,0.05337078651685393,0.33146067415730335,0.047752808988764044
107,treant-protector,0.0,0.006756756756756757,0.02027027027027027,0.13513513513513514,0.8378378378378378
108,troll-warlord,0.8650793650793651,0.047619047619047616,0.031746031746031744,0.015873015873015872,0.03968253968253968
109,tusk,0.005633802816901409,0.15774647887323945,0.07605633802816901,0.5408450704225352,0.21971830985915494
110,underlord,0.0072254335260115606,0.02023121387283237,0.9624277456647399,0.005780346820809248,0.004335260115606936
111,undying,0.0009132420091324201,0.0009132420091324201,0.07671232876712329,0.06484018264840183,0.85662100456621
112,ursa,0.9563025210084034,0.01680672268907563,0.018487394957983194,0.0033613445378151263,0.005042016806722689
113,vengeful-spirit,0.01957585644371941,0.10114192495921696,0.16150081566068517,0.2740619902120718,0.4437194127243067
114,venomancer,0.006430868167202572,0.006890215893431328,0.1814423518603583,0.16674322462103813,0.6384933394579697
115,viper,0.053763440860215055,0.3225806451612903,0.5053763440860215,0.07526881720430108,0.043010752688172046
116,visage,0.015463917525773196,0.14561855670103094,0.7912371134020618,0.030927835051546393,0.01675257731958763
117,void-spirit,0.08046940486169321,0.8273260687342833,0.07502095557418273,0.012154233025984913,0.005029337803855826
118,warlock,0.0,0.006097560975609756,0.0,0.03048780487804878,0.9634146341463414
119,weaver,0.5,0.09090909090909091,0.13986013986013987,0.16433566433566432,0.1048951048951049
120,windranger,0.28658732711482793,0.27436474750723705,0.28433579929237696,0.11289803795432615,0.04181408813123191
121,winter-wyvern,0.03459372485921158,0.3161705551086082,0.38777152051488334,0.10136765888978279,0.16009654062751408
122,witch-doctor,0.0031847133757961785,0.0031847133757961785,0.15286624203821655,0.07643312101910828,0.7643312101910829
123,wraith-king,0.8636363636363636,0.0,0.07954545454545454,0.03409090909090909,0.022727272727272728
124,zeus,0.008620689655172414,0.7241379310344828,0.06465517241379311,0.11637931034482758,0.08620689655172414
