Key,Name,pos1_value,pos2_value,pos3_value,pos4_value,pos5_value
51,lina,0.0,0.6862745098039216,0.0196078431372549,0.2549019607843137,0.0392156862745098
52,lion,0.003663003663003663,0.007326007326007326,0.0,0.48717948717948717,0.5018315018315018
53,lone-druid,0.22310756972111553,0.5976095617529881,0.16733067729083664,0.00796812749003984,0.00398406374501992
54,luna,0.8540145985401459,0.014598540145985401,0.021897810218978103,0.072992700729927,0.0364963503649635
55,lycan,0.23417721518987342,0.37341772151898733,0.3670886075949367,0.012658227848101266,0.012658227848101266
56,magnus,0.35847797062750336,0.157543391188251,0.4552736982643525,0.01335113484646195,0.015353805073431242
57,marci,0.09617612977983778,0.16917728852838934,0.45654692931633833,0.1552723059096176,0.12282734646581692
58,mars,0.006968641114982578,0.06968641114982578,0.8745644599303136,0.0313588850174216,0.017421602787456445
59,medusa,0.8325330132052821,0.02220888355342137,0.06602641056422569,0.02581032412965186,0.05342136854741897
60,meepo,0.33175355450236965,0.6113744075829384,0.023696682464454975,0.018957345971563982,0.014218009478672985
61,mirana,0.024230517354289455,0.07531106745252128,0.07858546168958742,0.564505566470203,0.25736738703339884
62,monkey-king,0.5957592339261286,0.15253077975376197,0.0704514363885089,0.13953488372093023,0.041723666210670314
63,morphling,0.9171668667466987,0.07082833133253301,0.003601440576230492,0.003601440576230492,0.004801920768307323
64,muerta,0.7865612648221344,0.07509881422924901,0.06126482213438735,0.02766798418972332,0.04940711462450593
65,naga-siren,0.95578231292517,0.006802721088435374,0.02040816326530612,0.009070294784580499,0.007936507936507936
66,natures-prophet,0.19469026548672566,0.07079646017699115,0.20353982300884957,0.2831858407079646,0.24778761061946902
67,necrophos,0.029411764705882353,0.5514705882352942,0.40808823529411764,0.007352941176470588,0.003676470588235294
68,night-stalker,0.05747126436781609,0.034482758620689655,0.8390804597701149,0.04597701149425287,0.022988505747126436
69,nyx-assassin,0.0041797283176593526,0.05329153605015674,0.09717868338557993,0.6917450365726228,0.1536050156739812
70,ogre-magi,0.0024330900243309003,0.014598540145985401,0.5498783454987834,0.0851581508515815,0.34793187347931875
71,omniknight,0.036231884057971016,0.30144927536231886,0.45217391304347826,0.03768115942028986,0.17246376811594202
72,oracle,0.0008992805755395684,0.006294964028776978,0.007194244604316547,0.07823741007194245,0.9073741007194245
73,outworld-destroyer,0.0,0.9308510638297872,0.06382978723404255,0.005319148936170213,0.0
74,pangolier,0.008862629246676515,0.7981290004923683,0.17626784835056622,0.013293943870014771,0.0034465780403741997
75,phantom-assassin,0.9574468085106383,0.0,0.005319148936170213,0.02127659574468085,0.015957446808510637
76,phantom-lancer,0.9914320685434517,0.0012239902080783353,0.0012239902080783353,0.0012239902080783353,0.004895960832313341
77,phoenix,0.0,0.013824884792626729,0.09907834101382489,0.35714285714285715,0.5299539170506913
78,primal-beast,0.0,0.3659942363112392,0.4812680115273775,0.12103746397694524,0.03170028818443804
79,puck,0.0015455950540958269,0.9891808346213292,0.0061823802163833074,0.0015455950540958269,0.0015455950540958269
80,pudge,0.028838659392049885,0.041309431021044424,0.13795791114575215,0.5027279812938426,0.289166017147311
81,pugna,0.0006389776357827476,0.05878594249201278,0.03706070287539936,0.339297124600639,0.5642172523961662
82,queen-of-pain,0.002785515320334262,0.9476323119777159,0.020612813370473538,0.013370473537604457,0.015598885793871866
83,razor,0.4262295081967213,0.06557377049180328,0.47540983606557374,0.03278688524590164,0.0
84,riki,0.5121107266435986,0.22491349480968859,0.1782006920415225,0.050173010380622836,0.03460207612456748
85,rubick,0.0009086778736937755,0.025442980463425715,0.008632439800090867,0.7428441617446615,0.22217174011812812
86,sand-king,0.0,0.07017543859649122,0.8421052631578947,0.07017543859649122,0.017543859649122806
87,shadow-demon,0.0,0.0045871559633027525,0.013761467889908258,0.5779816513761468,0.4036697247706422
88,shadow-fiend,0.44773790951638065,0.5257410296411856,0.0093603744149766,0.0109204368174727,0.0062402496099844
89,shadow-shaman,0.012345679012345678,0.0,0.0,0.41975308641975306,0.5679012345679012
90,silencer,0.002886002886002886,0.012987012987012988,0.017316017316017316,0.2049062049062049,0.7619047619047619
91,skywrath-mage,0.0005724098454493417,0.011448196908986834,0.0045792787635947334,0.7664567830566685,0.2169433314253005
92,slardar,0.04938271604938271,0.012345679012345678,0.9135802469135802,0.012345679012345678,0.012345679012345678
93,slark,0.9605604566683965,0.010897768552153606,0.00934094447327452,0.005708354955889984,0.013492475350285417
94,snapfire,0.023769100169779286,0.14091680814940577,0.2563667232597623,0.3633276740237691,0.21561969439728354
95,sniper,0.3333333333333333,0.6111111111111112,0.016666666666666666,0.022222222222222223,0.016666666666666666
96,spectre,0.98989898989899,0.0,0.0,0.0,0.010101010101010102
97,spirit-breaker,0.0016857720836142953,0.06001348617666891,0.27478084962913013,0.4723533378287256,0.19116655428186108
98,storm-spirit,0.0027378507871321013,0.9883641341546886,0.0034223134839151265,0.0013689253935660506,0.004106776180698152
99,sven,0.9670138888888888,0.0,0.010416666666666666,0.003472222222222222,0.019097222222222224
100,techies,0.002325581395348837,0.011295681063122924,0.0069767441860465115,0.6129568106312292,0.36644518272425247
101,templar-assassin,0.5547169811320755,0.439622641509434,0.0018867924528301887,0.0,0.0037735849056603774
102,terrorblade,0.9778846153846154,0.0,0.006730769230769231,0.007692307692307693,0.007692307692307693
103,tidehunter,0.0,0.0049261083743842365,0.9408866995073891,0.009852216748768473,0.04433497536945813
104,timbersaw,0.019491525423728815,0.3101694915254237,0.6576271186440678,0.005932203389830509,0.006779661016949152
105,tinker,0.0103397341211226,0.9261447562776958,0.011816838995568686,0.03988183161004431,0.011816838995568686
106,tiny,0.0196078431372549,0.5434173669467787,0.05322128851540616,0.33613445378151263,0.047619047619047616
107,treant-protector,0.0,0.006802721088435374,0.02040816326530612,0.1360544217687075,0.8367346938775511
108,troll-warlord,0.864,0.048,0.032,0.016,0.04
109,tusk,0.0056657223796034,0.15864022662889518,0.07365439093484419,0.5410764872521246,0.22096317280453256
110,underlord,0.0072254335260115606,0.02023121387283237,0.9624277456647399,0.005780346820809248,0.004335260115606936
111,undying,0.0009124087591240876,0.0009124087591240876,0.07572992700729927,0.06478102189781022,0.8576642335766423
112,ursa,0.9564489112227805,0.01675041876046901,0.018425460636515914,0.0033500837520938024,0.005025125628140704
113,vengeful-spirit,0.01948051948051948,0.10064935064935066,0.16071428571428573,0.2727272727272727,0.44642857142857145
114,venomancer,0.006422018348623854,0.006880733944954129,0.1811926605504587,0.1669724770642202,0.6385321100917432
115,viper,0.053763440860215055,0.3225806451612903,0.5053763440860215,0.07526881720430108,0.043010752688172046
116,visage,0.015463917525773196,0.14561855670103094,0.7912371134020618,0.030927835051546393,0.01675257731958763
117,void-spirit,0.0796979865771812,0.8280201342281879,0.07508389261744966,0.012164429530201342,0.0050335570469798654
118,warlock,0.0,0.006134969325153374,0.0,0.03067484662576687,0.9631901840490797
119,weaver,0.5017543859649123,0.0912280701754386,0.1368421052631579,0.1649122807017544,0.10526315789473684
120,windranger,0.2867694283879255,0.2745664739884393,0.2842003853564547,0.11271676300578035,0.04174694926140013
121,winter-wyvern,0.03453815261044177,0.3156626506024096,0.38714859437751004,0.10120481927710843,0.1614457831325301
122,witch-doctor,0.0031847133757961785,0.0031847133757961785,0.15286624203821655,0.07643312101910828,0.7643312101910829
123,wraith-king,0.8636363636363636,0.0,0.07954545454545454,0.03409090909090909,0.022727272727272728
124,zeus,0.008658008658008658,0.7229437229437229,0.06493506493506493,0.11688311688311688,0.08658008658008658
